Gene	SRR2072599	SRR2072600	SRR2072601	SRR2072602	SRR2072603	SRR2072604	SRR2072605	SRR2072606	SRR2072608	SRR2072609
ENSG00000256162	0.0	0.99397177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256185	4.2029595	3.778609	2.5949373	0.0	0.9315882	0.0	6.691987	0.5139891	1.9925486	0.6227233
ENSG00000256188	13.010296	1.0042138	1.9819237	1.9333974	7.738452	13.808419	3.9116998	1.9413909	3.459324	1.9720141
ENSG00000256193	7.548752	3.6006835	9.845983	4.7068996	24.846167	12.152995	11.908339	2.6551776	9.236858	9.675349
ENSG00000256195	7.9439006	2.0510912	3.269145	5.5621023	7.5721307	11.047488	5.9273696	1.1318115	4.055165	3.3856218
ENSG00000256196	0.0	0.0	2.9839756	0.0	1.9546847	4.999901	0.0	0.0	0.99612325	0.0
ENSG00000256197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256204	0.0	0.0	0.8789564	0.0	0.0	0.0	0.0	0.0	0.0	0.98692244
ENSG00000256206	11.299578	14.603366	0.0	0.0037300044	12.040962	0.0	16.503096	0.0	37.194626	0.0
ENSG00000256209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256218	7.8197265	6.802195	5.4086995	3.348001	10.557451	9.151754	6.915252	1.9991803	1.9920081	8.675202
ENSG00000256220	0.0	0.0	0.6774878	1.8002292	0.0	0.0	2.9610155	0.0	0.0	0.49036396
ENSG00000256222	5.69795	4.81166	1.9851973	3.941583	4.87137	4.972037	0.0	3.9220073	0.99462247	0.0
ENSG00000256223	84.79289	175.8935	28.443901	23.854445	115.74641	141.77773	21.304827	12.4557705	127.7858	5.9678736
ENSG00000256226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256229	26.515923	37.40623	27.790796	15.790135	44.051937	39.919395	40.15664	20.222984	60.567978	26.573055
ENSG00000256232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256234	5.664788	2.0249975	1.9817044	0.0	6.79054	1.0009539	0.0	1.957992	1.0110117	0.0
ENSG00000256235	768.69885	183.10521	233.09062	962.5201	1100.8945	182.91899	326.19427	1377.8053	138.08377	190.9149
ENSG00000256237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256249	1.355563	0.0	7.0930476	3.3954117	0.7274314	0.0	11.16691	2.78009	0.0	0.0
ENSG00000256250	0.0	2.987199	2.9625413	0.0	1.9421847	0.0	2.9239476	0.9757772	1.1881608	2.9811497
ENSG00000256256	0.0	0.0	0.0	0.0	0.0	0.0	0.9982828	0.0	0.0	0.0
ENSG00000256257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98691744
ENSG00000256262	17.557816	6.3881416	21.724329	7.9246573	37.220333	22.158037	14.169906	16.103882	24.863876	31.669912
ENSG00000256268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256269	175.6585	205.32356	75.55816	127.93481	152.69046	227.24768	85.26303	84.01334	172.84703	49.008423
ENSG00000256271	11.398041	2.973213	8.935764	1.9672121	14.710706	5.9692726	4.970992	4.7807155	4.9999104	4.9436445
ENSG00000256273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98692065
ENSG00000256278	7.810355	2.0041037	0.9927269	0.0	3.2122185	7.907434	4.1687717	3.158008	3.087004	3.1593597
ENSG00000256281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256288	47.213165	7.120328	4.495905	6.53462	30.882673	31.675795	20.215149	10.761426	3.6646934	16.02637
ENSG00000256292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256294	53.52476	26.255735	36.491375	35.947605	52.822174	27.620684	42.164143	56.285435	22.378061	27.474195
ENSG00000256298	1.1295722	1.2143192	0.0	0.0	0.0	0.0	0.0	2.2066946	0.0	0.0
ENSG00000256299	0.0	0.0	0.9998099	0.0	0.0	0.9895276	1.9894563	1.9656441	1.9791814	0.99417615
ENSG00000256306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256312	0.0	0.0	0.9851661	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256314	10.330826	10.506766	6.352794	12.038954	12.6788435	12.364418	8.736661	10.43208	5.204922	4.934607
ENSG00000256315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256325	6.701701	0.0	1.9884472	0.97517335	1.942241	0.0	0.0	3.933557	0.99469495	0.99874943
ENSG00000256339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9005898	0.9147871	0.0
ENSG00000256343	3.8475869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.989133
ENSG00000256349	0.0	0.0	0.0013312547	0.0	0.0	0.0	0.0005484999	0.0	0.037727043	0.0
ENSG00000256357	0.0	0.0	0.98676914	0.98520625	0.0	0.0	0.9871565	0.0	0.0	0.0
ENSG00000256362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256364	20.47827	41.115013	17.490421	17.432766	37.795956	48.013786	29.270943	20.064678	51.507244	35.16407
ENSG00000256374	0.0	0.0	0.0	0.033239115	0.0	0.048067663	0.0	0.07188802	0.0	0.0
ENSG00000256377	8.050079	7.071538	2.228912	4.096669	5.849265	5.458898	1.619964	1.5936182	1.1715244	0.0
ENSG00000256381	16.937943	2.96961	7.6488347	5.9711194	10.69966	11.896513	5.9354978	6.9047766	6.914097	4.964107
ENSG00000256389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9957665	0.0	0.0
ENSG00000256407	0.0	18.943151	0.0	8.940775	2.0755746	0.0	1.5417162	0.88365036	1.1559497	1.5114524
ENSG00000256417	0.0	0.0	0.0	0.0	0.98491174	0.0	0.0	0.0	0.0	0.0
ENSG00000256422	32.866375	4.9727473	4.953929	5.029625	10.825706	1.9961572	2.0041716	3.039527	2.98043	3.0330906
ENSG00000256424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256427	3.8499515	0.0	0.0	0.0	7.8793263	0.0	0.0	0.0	0.0	0.0
ENSG00000256433	1.0844426	5.0123096	1.9782962	0.97916824	2.9197931	3.9723117	1.9660429	13.688068	7.0164986	1.9725883
ENSG00000256436	1.3970639	0.0	0.9888203	0.0	3.10225	1.2561662	0.0	0.0	1.2873006	0.0
ENSG00000256440	0.9624882	1.9879588	2.955498	0.0	0.0	0.99786407	0.0	0.0	0.9962743	0.9869227
ENSG00000256442	0.0	0.9863238	0.9773235	0.0	0.0	0.0	0.0	0.0	4.005197	0.0
ENSG00000256443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256448	5.5205383	10.588613	22.028046	14.438237	3.6433346	18.71254	25.100616	13.756283	6.4125304	30.123829
ENSG00000256452	3.0149922	0.9657808	6.297304	3.7596574	1.6431398	2.9344034	3.8940775	7.3190465	5.827782	4.460079
ENSG00000256453	88.65002	46.865536	32.732353	11.678709	10.293568	6.6812716	3.3407025	2.748594	16.061419	6.227633
ENSG00000256458	1.9659543	0.0	0.0	0.0	0.0	0.97713625	0.0	0.0	0.0	0.0
ENSG00000256462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256463	0.0	0.0	0.0	0.0	0.98492897	0.0	0.0	0.0	0.0	0.0
ENSG00000256469	6.2725415	0.33979887	0.0	0.0	1.9533192	0.090621814	0.0	1.755074	0.9659709	0.0
ENSG00000256473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256482	0.9624866	0.99397826	0.0	0.0	0.0	0.0	0.0	0.9860689	0.9962745	0.0
ENSG00000256484	0.96248823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256494	0.0	0.0	0.0	0.0	0.0	0.9978616	0.0	0.0	0.0	0.0
ENSG00000256499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256500	0.0	0.0	10.252667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256504	2.8483276	3.0133796	2.9677968	3.952172	3.9146082	6.941925	1.9757874	3.9277577	2.9965742	3.942714
ENSG00000256508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256512	0.7352623	2.771562	2.710732	0.8468616	1.7548687	1.7637836	1.7834619	0.83279616	2.7105622	2.7518735
ENSG00000256513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256514	93.115166	101.271965	479.22238	149.96667	80.4963	214.77399	302.88004	159.85292	201.77074	314.97922
ENSG00000256525	178.7444	204.9414	160.35344	163.58174	238.25388	418.5292	162.24458	262.4648	282.63452	223.02396
ENSG00000256537	287.70465	211.85197	197.45686	186.36836	306.8953	213.4257	204.40083	191.85866	253.51857	159.73096
ENSG00000256538	0.0	0.0	0.0	0.0	0.0	1.9735303	0.0	0.0	0.0	0.0
ENSG00000256540	0.97639656	0.0	0.0	0.0	9.713992	0.0	1.0071608	0.0	2.0301712	0.0
ENSG00000256542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256546	7.426036	6.901025	0.94574004	1.9001299	18.972198	13.033226	6.6835093	4.7506824	8.094007	5.7276325
ENSG00000256551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256553	0.0	0.0	1.9703304	0.0	0.0	0.0	0.9982811	0.0	0.0	0.0
ENSG00000256560	0.0	0.0	0.0	0.0	1.6205759	0.0	0.9943699	2.9319906	0.806196	3.0373936
ENSG00000256564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256566	1.4832633	0.0	6.8647695	12.740739	0.0	4.5370197	8.1555805	1.9768977	13.655297	6.7487264
ENSG00000256568	0.9277624	0.0	0.0	0.0	0.0	2.9871	0.0	0.0	1.0026509	0.0
ENSG00000256569	6.1647763	19.009903	14.483093	3.5541024	0.0	10.7048435	12.57491	7.922988	10.742138	0.647047
ENSG00000256571	0.99778366	0.99398106	1.9703281	3.008977	4.002385	1.4252508	0.9982821	2.33004	0.0	1.9963728
ENSG00000256574	4.0789247	6.370693	1.0535064	0.0	4.171129	9.521693	1.0560455	1.050972	4.249241	0.8381162
ENSG00000256576	12.729733	3.9175076	11.81949	9.8938675	7.9380937	6.9649286	9.181178	6.990162	13.876261	8.8717
ENSG00000256577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256582	3.829669	3.0066197	1.9872724	0.9919341	11.689507	16.828176	0.9891517	0.0	6.916792	0.99568105
ENSG00000256588	11.990934	5.9309754	3.951531	3.8281364	20.743288	9.480057	9.763721	6.5628014	5.075044	4.924813
ENSG00000256590	0.0	0.0	0.0	0.0	1.9698318	0.0	0.0	0.0	0.9962738	0.0
ENSG00000256591	136.66763	127.75853	154.5353	176.3981	200.75377	129.32005	110.98519	118.81457	132.19173	149.97092
ENSG00000256596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256597	0.9447121	0.0	0.0	1.0400605	0.0	0.0	0.9890936	0.0	1.0078858	1.0099751
ENSG00000256603	0.0	0.0	0.0	0.0	0.0	0.0	0.99988997	0.0	0.0	1.9706742
ENSG00000256609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256615	0.0	0.0	0.9778839	0.0	0.0	1.0300237	0.0	0.0	0.9994746	0.9959115
ENSG00000256618	0.0	0.0	0.0	0.0	0.9786299	0.0	0.0	0.0	0.9961262	0.0
ENSG00000256628	32.993893	25.770603	39.957333	21.139917	25.81209	30.334463	33.739807	18.965883	21.950914	17.098171
ENSG00000256632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256633	2.942437	6.5277896	1.5496619	1.9931815	0.0	4.9795337	0.0	1.0003387	14.810146	1.9545844
ENSG00000256637	1.0162988	0.0	2.4064102	0.0	0.902002	3.3679233	2.042412	1.868167	1.8573005	3.258132
ENSG00000256642	8.994703	9.599559	5.8724456	10.780153	18.105257	11.949016	3.1610367	1.0090975	2.9728353	0.9691323
ENSG00000256643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256646	68.12545	21.115618	55.70478	27.3096	82.88087	41.75426	56.351223	35.273975	42.14483	60.657257
ENSG00000256650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256654	3.5142233	1.4360992	3.964739	4.0513315	2.0423396	4.0160236	6.1459465	6.012816	6.3349066	3.3546069
ENSG00000256658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256660	14.46386	30.798807	136.79738	161.98135	20.16391	54.998127	148.62602	215.6028	50.542545	148.71832
ENSG00000256661	0.0	0.0	0.0	0.0	0.0591195	0.0	0.0	0.0	0.0	0.39500082
ENSG00000256670	0.0	0.0	0.0	0.9757854	0.9849159	0.0	0.0	0.0	0.0	0.98692185
ENSG00000256671	0.0	0.0	0.0	0.0	1.3071841	0.0	1.6977289	0.0	0.0	0.0
ENSG00000256672	4.595553	0.98642826	1.9831053	1.1617954	1.9822073	4.9456406	0.40193683	0.98059857	0.0	0.0
ENSG00000256683	537.6916	367.93127	198.26703	428.11346	675.06433	458.6382	523.1093	307.25714	430.14957	149.42369
ENSG00000256684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256686	2.475305	0.0	0.0	0.0	2.2675178	0.0	0.9986744	0.0	2.5851343	0.0
ENSG00000256690	21.296782	35.078064	10.280992	2.772365	19.265871	50.08543	12.167214	14.136279	35.86976	17.779346
ENSG00000256691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256694	0.0	0.0	1.9811202	0.0	5.3038917	0.0	0.0	0.99519646	0.0	0.57809246
ENSG00000256695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256705	17.56625	13.346188	6.859245	3.513673	9.45578	7.997076	7.012773	8.759679	9.074181	2.0228636
ENSG00000256706	2.8874638	0.99398035	0.0	0.97578585	3.9396634	0.0	3.993123	0.98606807	0.0	1.9738429
ENSG00000256712	5.2330384	2.432937	4.9118767	0.9867398	2.12711	1.9810222	1.1402935	5.9282985	2.3772807	0.0
ENSG00000256713	0.0	0.0	3.0663354	7.899949	0.0	0.0	2.508294	1.5114274	0.0	1.9884207
ENSG00000256714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256742	0.0	2.0256062	0.0	0.0	0.0	1.0292709	0.0	1.106798	0.9983737	0.0
ENSG00000256746	31.202948	2.349285	4.656901	1.1531384	4.6557226	1.6860117	1.6867155	3.332157	3.5320597	3.3350425
ENSG00000256747	10.966855	6.012384	0.0	12.996129	5.4141912	7.3549542	0.0	1.7285397	2.685231	0.42369455
ENSG00000256750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256751	0.0	11.92029	4.810039	9.586438	1.2391925	11.687246	4.854114	21.175238	12.652912	8.201993
ENSG00000256757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256771	32.353374	18.17731	34.629208	14.883711	31.98243	43.020176	59.85947	11.525708	49.0397	17.526989
ENSG00000256783	0.98491204	0.0	0.0	0.0	0.99764466	0.0	0.0	0.0	0.0	0.0
ENSG00000256789	0.0	1.040042	0.0	0.0	0.0	0.0	0.0	3.3899574	0.0	1.1008967
ENSG00000256797	9.484116	0.0	0.0	0.0	5.868006	0.0	0.0	0.0	0.0	1.9733675
ENSG00000256802	0.0	0.0	0.6734839	0.0	0.0	10.042757	1.3687562	0.0	0.67107356	0.0
ENSG00000256803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4777299	0.0	0.0
ENSG00000256806	2.5883448	9.497125	4.8139467	0.87508607	3.5207634	34.53031	1.7968395	0.0	11.441369	3.1766763
ENSG00000256810	0.0	0.0	0.0	1.0187721	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256811	0.96248686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256812	3.8058267	0.9987569	0.0	0.9778059	3.9105585	0.9929938	0.99421597	3.937504	0.9992091	1.9857187
ENSG00000256813	1.3063364	0.0	0.0	0.79865783	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9860668	0.0	0.0
ENSG00000256824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256862	0.0	0.0	0.0	0.0	1.7427164	1.7838763	1.2757684	0.0	0.0	0.0
ENSG00000256870	0.953079	1.0007732	0.0	0.0	0.9765643	0.0	0.9980977	0.0	1.0081247	0.0
ENSG00000256875	0.0	0.0	0.0	0.0	0.97960037	1.0032865	0.0	0.0	0.0	0.0
ENSG00000256879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256884	3.8144245	1.989947	0.0	1.9824907	5.8893933	0.9963295	2.9848876	0.0	0.0	0.0
ENSG00000256888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256892	0.9456419	1.0074322	0.0	0.98683244	0.0	0.0	0.0	0.97925127	0.0	0.0
ENSG00000256894	0.0	0.0	0.0	0.0	0.82782537	0.83554685	0.0	0.0	5.798945	0.0
ENSG00000256897	1.1035709	3.2673545	5.0731754	0.98409593	2.4370677	9.159342	7.0469136	7.0267878	7.042757	3.0692995
ENSG00000256904	0.0	0.0	0.0	0.0	0.98491585	0.0	0.0	0.0	1.0051088	0.0
ENSG00000256906	13.303542	2.4543803	0.9968061	9.358142	2.4830189	4.307605	2.871019	4.2620215	2.749382	1.1443168
ENSG00000256915	2.8846626	0.9983149	0.0	0.0	0.0	0.0	0.99610513	0.0	0.0	0.0
ENSG00000256916	0.0	0.0	0.0	0.975781	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256922	0.0	0.0	0.0	0.0	0.0	0.99786365	0.0	0.0	0.0	0.0
ENSG00000256923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256928	0.95240676	25.207424	46.57182	61.821667	17.984217	117.88605	132.81915	162.4347	2.2178571	7.827589
ENSG00000256940	48.46256	1.354799	0.0	1.0916606	59.1939	4.576638	0.0	0.8642164	1.114583	1.5939056
ENSG00000256943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256947	0.0	0.0	0.0	0.0	0.0	0.9850646	0.0	0.9740975	0.0	0.9921359
ENSG00000256948	11.276235	3.011149	14.794341	10.744913	11.670067	2.98745	4.893133	4.8585253	47.10258	28.753544
ENSG00000256950	1.6786113	0.0	0.0	3.2315428	1.3621666	3.4538968	0.0	2.218831	0.0	0.0
ENSG00000256955	1.9407084	2.9426835	7.886722	9.9019985	4.954331	4.948084	14.225803	8.303039	2.9669557	4.900385
ENSG00000256966	0.0	9.456237	0.0	1.2962222	0.32579258	39.614212	0.0	1.9164858	10.177859	0.7722424
ENSG00000256967	96.821556	52.938557	96.562096	50.845066	79.52374	65.80699	74.525635	36.700867	54.532715	80.97962
ENSG00000256969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256973	5.6636796	4.028227	9.973041	3.9304576	11.616206	14.769716	15.859171	11.746856	2.9995353	13.838355
ENSG00000256977	7.5451612	10.751505	12.1489525	8.840586	7.05615	14.635885	15.017818	12.170055	0.0	0.0
ENSG00000256980	0.9624854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99627066	0.0
ENSG00000256988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256995	13.58523	11.783198	2.9201481	12.114608	11.572127	13.331871	20.832964	15.421774	14.637969	7.2409606
ENSG00000257000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.160784	2.8613188
ENSG00000257002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257004	0.9624879	0.0	0.0	0.97578514	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257008	0.0	0.0	0.9851611	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257009	0.0	0.0	0.0	0.0	0.9849189	0.0	0.0	0.0	0.0	0.0
ENSG00000257017	11.853098	2.6004393	25.15527	264.721	3.3077135	2.5934618	2.1146603	401.45358	24.989498	0.0
ENSG00000257022	0.97813195	2.0130582	0.0	0.0	0.0	0.0	1.9752069	0.0	1.0579504	0.9927971
ENSG00000257023	0.0	0.9973497	0.0	0.96973234	0.96391135	0.0	0.0	0.0	1.1215127	0.0
ENSG00000257025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257027	196.55963	143.3127	60.182648	83.3532	189.09853	210.08444	87.0817	128.85385	121.099495	58.331375
ENSG00000257038	1.0063273	0.9717414	0.0	1.4257885	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257042	0.964634	0.0	0.0	0.0	0.98272234	0.0	0.0	0.0	0.0	0.0
ENSG00000257045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9962785	0.0
ENSG00000257056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257058	1.9611509	0.97569907	0.0	0.9778716	0.0	1.0008068	0.0	2.000134	2.023648	1.9109334
ENSG00000257060	14.294305	53.09386	3.9566422	21.917747	14.227964	63.73573	4.098173	11.642722	4.014811	5.4395623
ENSG00000257062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257065	5.093072	3.9777937	0.0	0.0	1.4652338	0.0	0.0	0.0	2.3789105	0.0
ENSG00000257067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257069	0.0	0.0	0.0	0.0	0.0	1.9523015	0.0	0.0	0.0	0.0
ENSG00000257083	0.0	1.9879612	0.0	0.0	0.0	0.99786425	1.4527003	0.9860673	0.0	0.0
ENSG00000257084	0.0	0.0	0.0	0.97578436	1.9698315	0.997865	0.0	0.9860689	0.0	0.9869225
ENSG00000257086	76.47831	20.60909	15.80369	14.94205	66.42753	4.0651436	19.051765	10.956099	12.815096	15.188771
ENSG00000257093	8294.829	1059.7069	560.19684	629.29846	5908.077	1533.6237	453.71536	487.23587	1106.785	206.34009
ENSG00000257095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257096	0.4343008	0.0	0.0	0.0	1.990701	0.0	0.0	0.0	0.0	0.0
ENSG00000257097	7.228266	0.47269088	0.0	0.46149755	0.0	0.0	3.6200168	7.406918	0.9445222	0.0
ENSG00000257103	1720.2264	2889.039	3365.7844	2238.9736	1852.3506	2410.386	3249.0544	2376.3455	3039.5745	2777.626
ENSG00000257105	0.962488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257108	26.443958	4.9219966	0.9908091	3.0226388	28.411783	0.9912114	4.168616	1.0009065	11.805719	2.9849532
ENSG00000257114	1.9960978	1.062907	1.9836413	2.9463785	2.095098	0.99178624	1.0416275	1.9701864	0.0	1.991328
ENSG00000257115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257120	0.0	0.0	0.0	0.0	3.940157	1.2325851	1.0777194	1.0029821	0.0	0.0
ENSG00000257124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257126	6.3161592	0.998535	0.99507606	0.0	3.9991202	1.9901524	0.99073905	1.9732462	0.99729246	1.9810035
ENSG00000257127	6.6009626	1.0000361	0.0	0.8824108	0.8515587	10.961175	0.0	1.762767	0.0	0.9975198
